country,region,dev_level,year,gdp_growth,gdp_level,inflation,policy_rate,unemployment,current_account,debt_to_gdp,fx_change,biz_confidence,fin_stress_idx,shock_event_x,equities,bonds,real_estate,commodities,cash,shock_event_y
Russia,EasternEurope,emerging,1989,2.817,116.68,12.506,11.6,7.124,1.506,64.15,1.99,55.32,0.0,,1.24,-9.23,-17.97,-1.62,10.18,
Russia,EasternEurope,emerging,1990,3.222,120.44,13.924,12.785,7.025,-4.692,67.13,-3.006,57.63,0.6,Gulf War / S&L crisis,18.09,-15.03,-5.87,15.29,10.83,Gulf War / S&L crisis
Russia,EasternEurope,emerging,1991,3.852,125.08,10.207,13.832,5.488,-2.282,70.34,-1.953,50.75,0.5,Recession,19.63,-10.3,-2.21,16.5,11.75,Recession
Russia,EasternEurope,emerging,1992,4.419,130.6,11.324,14.73,5.574,-0.079,74.06,7.743,48.86,0.0,,15.88,-8.67,-12.6,32.41,12.9,
Russia,EasternEurope,emerging,1993,2.916,134.41,10.87,13.566,6.413,-0.252,76.88,-0.239,56.74,0.0,,12.07,-20.0,-8.24,14.32,11.52,
Russia,EasternEurope,emerging,1994,2.653,137.98,9.59,13.005,6.67,-3.481,82.01,-2.432,58.21,0.0,,5.19,-5.33,-5.61,6.41,11.5,
Russia,EasternEurope,emerging,1995,3.449,142.74,11.812,12.412,6.09,-2.485,84.62,5.417,60.21,0.0,,10.16,-7.22,-4.7,29.09,10.86,
Russia,EasternEurope,emerging,1996,1.959,145.53,10.333,12.211,7.313,-3.52,85.92,2.048,47.42,0.0,,-4.35,-2.02,-9.09,39.39,10.71,
Russia,EasternEurope,emerging,1997,1.043,147.05,10.615,12.429,7.408,-0.732,92.62,0.942,47.4,1.2,Asian Financial Crisis,-17.92,5.8,-32.11,19.52,10.36,Asian Financial Crisis
Russia,EasternEurope,emerging,1998,1.098,148.67,10.89,13.722,7.844,2.429,96.99,-3.188,49.12,1.0,LTCM / Russia default,11.22,-5.08,-23.65,6.21,11.45,LTCM / Russia default
Russia,EasternEurope,emerging,1999,1.401,150.75,8.496,13.943,7.741,-0.611,103.91,1.266,54.49,0.0,,-10.45,-5.96,-20.79,13.64,11.97,
Russia,EasternEurope,emerging,2000,0.313,151.22,8.306,12.947,8.156,-1.257,104.85,-5.2,50.34,0.0,,-20.08,-11.51,-11.94,17.21,11.22,
Russia,EasternEurope,emerging,2001,-0.014,151.2,11.7,13.353,8.048,-0.065,113.35,-3.761,47.76,0.9,Dot-com bust / 9-11,-6.62,1.37,-10.0,50.59,12.28,Dot-com bust / 9-11
Russia,EasternEurope,emerging,2002,-1.083,149.56,13.942,13.969,8.188,-0.229,121.52,-2.736,45.19,0.7,Corporate scandals,-37.2,-19.43,-20.37,18.92,11.85,Corporate scandals
Russia,EasternEurope,emerging,2003,-0.722,148.48,13.631,13.851,8.134,-2.672,128.94,-2.296,47.83,0.0,,-3.7,-10.13,-23.34,3.5,11.71,
Russia,EasternEurope,emerging,2004,0.572,149.33,14.201,14.822,7.99,-0.481,135.37,-6.78,49.17,0.0,,-0.21,-12.93,-20.1,20.79,12.54,
Russia,EasternEurope,emerging,2005,1.328,151.32,11.588,14.633,6.853,-3.322,144.55,-3.149,49.7,0.0,,5.26,-12.57,-25.36,15.68,12.56,
Russia,EasternEurope,emerging,2006,0.558,152.16,11.917,15.511,7.519,-0.431,155.25,-9.927,56.83,0.0,,-21.55,-1.03,-3.79,1.67,13.63,
Russia,EasternEurope,emerging,2007,4.226,158.59,5.921,14.005,5.527,-0.53,161.67,4.983,56.71,0.0,,-28.33,1.89,-17.53,23.62,11.62,
Russia,EasternEurope,emerging,2008,-0.648,157.56,7.032,13.1,7.732,-3.292,174.5,-2.978,50.22,3.0,Global Financial Crisis,-23.59,-3.17,-25.38,34.31,11.1,Global Financial Crisis
Russia,EasternEurope,emerging,2009,-2.889,153.01,7.962,13.378,9.734,-3.037,181.85,-3.366,35.02,2.5,GFC trough,-1.92,-0.67,-14.41,-17.35,11.29,GFC trough
Russia,EasternEurope,emerging,2010,-0.308,152.54,5.997,13.142,9.064,-0.497,191.99,-5.259,51.36,0.0,,-16.38,7.74,-14.26,-23.4,10.78,
Russia,EasternEurope,emerging,2011,-0.354,152.0,4.871,11.259,7.944,-0.65,202.54,-2.688,53.42,0.6,Euro debt crisis,-21.72,6.47,-7.11,2.54,9.41,Euro debt crisis
Russia,EasternEurope,emerging,2012,-0.981,150.51,8.928,9.942,8.49,-0.98,210.19,4.028,52.87,0.0,,1.82,-8.58,-6.69,14.82,8.37,
Russia,EasternEurope,emerging,2013,1.568,152.87,8.132,9.795,6.825,-1.983,215.61,-1.928,53.36,0.0,,4.6,-3.5,-2.26,-10.57,8.51,
Russia,EasternEurope,emerging,2014,-0.243,152.5,8.213,10.619,8.682,-1.17,221.75,2.535,42.64,0.0,,6.06,-1.06,-5.79,7.4,9.29,
Russia,EasternEurope,emerging,2015,1.785,155.22,7.663,11.599,6.244,1.836,230.77,-1.254,48.07,0.4,China slowdown,-3.31,-9.12,-3.96,-15.45,9.94,China slowdown
Russia,EasternEurope,emerging,2016,2.929,159.77,9.283,12.846,7.04,-1.188,238.78,-6.927,59.3,0.0,,-5.78,-8.72,-8.92,-0.29,11.07,
Russia,EasternEurope,emerging,2017,2.138,163.18,12.187,13.491,7.096,-0.614,250.0,-1.033,52.46,0.0,,-3.64,-12.42,-2.07,14.68,11.66,
Russia,EasternEurope,emerging,2018,3.313,168.59,11.262,12.861,6.643,-0.128,250.0,-2.948,51.9,0.0,,16.55,-2.16,-5.11,6.89,10.5,
Russia,EasternEurope,emerging,2019,5.442,177.76,13.902,14.425,5.085,-0.601,250.0,-3.24,57.17,0.0,,5.16,-8.56,-6.85,-38.41,12.52,
Russia,EasternEurope,emerging,2020,3.203,183.46,12.547,15.989,5.699,1.036,250.0,-9.288,46.24,2.8,COVID-19,-5.61,-10.44,-15.27,20.06,13.38,COVID-19
Russia,EasternEurope,emerging,2021,7.376,196.99,11.697,15.95,3.695,3.114,250.0,-0.967,58.43,0.2,COVID recovery / stimulus,19.72,-19.15,-10.79,10.16,13.31,COVID recovery / stimulus
Russia,EasternEurope,emerging,2022,7.05,210.88,13.226,15.428,3.594,-1.292,250.0,-4.382,61.98,1.0,Inflation / rate hike cycle,4.99,-7.36,-1.8,23.66,12.61,Inflation / rate hike cycle
Russia,EasternEurope,emerging,2023,5.312,222.08,12.252,14.94,5.376,3.842,250.0,0.947,53.36,0.4,Rates plateau,-16.16,-10.88,-12.19,4.73,13.27,Rates plateau
Russia,EasternEurope,emerging,2024,6.683,236.92,10.647,15.687,4.597,1.223,250.0,-2.756,64.41,0.0,,5.38,-8.41,-2.45,12.75,14.11,
Poland,EasternEurope,emerging,1985,2.589,102.59,6.056,5.47,6.88,-0.924,52.14,-5.84,54.44,0.0,,-2.38,-5.37,-3.6,32.09,4.89,
Poland,EasternEurope,emerging,1986,2.87,105.53,4.664,5.42,6.632,-1.233,53.87,-5.077,61.14,0.0,,3.35,-5.21,15.54,13.45,5.03,
Poland,EasternEurope,emerging,1987,3.898,109.65,5.29,6.577,5.061,-5.115,55.05,-7.13,53.26,0.8,Black Monday,6.56,0.57,4.09,-1.18,5.55,Black Monday
Poland,EasternEurope,emerging,1988,4.046,114.08,6.973,6.102,6.177,0.029,57.54,-3.341,59.93,0.0,,-2.45,-2.13,10.95,24.31,5.39,
Poland,EasternEurope,emerging,1989,3.785,118.4,10.026,6.644,6.479,-0.119,58.89,1.504,54.51,0.0,,8.59,-0.3,10.53,31.75,6.08,
Poland,EasternEurope,emerging,1990,-0.441,117.88,3.075,6.875,8.835,3.775,62.26,-6.036,46.91,0.6,Gulf War / S&L crisis,-4.91,5.96,1.29,-11.11,5.51,Gulf War / S&L crisis
Poland,EasternEurope,emerging,1991,-0.642,117.12,1.514,7.005,9.441,0.957,65.79,-5.579,52.72,0.5,Recession,-19.12,5.46,-7.89,-16.18,6.0,Recession
Poland,EasternEurope,emerging,1992,0.485,117.69,1.533,6.27,7.465,0.294,66.0,6.326,50.38,0.0,,1.17,10.68,15.29,12.73,5.12,
Poland,EasternEurope,emerging,1993,2.629,120.79,1.724,5.356,6.079,1.52,66.52,-1.599,53.76,0.0,,16.91,2.87,2.31,-6.43,4.41,
Poland,EasternEurope,emerging,1994,2.993,124.4,-1.133,3.888,6.901,-0.757,67.95,2.502,53.9,0.0,,10.13,9.99,11.8,32.54,3.51,
Poland,EasternEurope,emerging,1995,1.883,126.74,-0.079,3.773,6.533,-0.749,67.39,6.081,52.41,0.0,,14.71,4.06,-2.02,-3.14,3.0,
Poland,EasternEurope,emerging,1996,1.267,128.35,1.021,2.119,6.85,-2.92,67.31,7.83,49.61,0.0,,-20.25,-0.28,21.48,11.34,1.69,
Poland,EasternEurope,emerging,1997,1.745,130.59,0.268,2.15,6.615,0.078,69.44,12.908,51.98,1.2,Asian Financial Crisis,11.68,-3.76,8.57,24.12,1.79,Asian Financial Crisis
Poland,EasternEurope,emerging,1998,0.992,131.88,2.317,3.684,6.689,-1.685,71.54,-1.431,48.42,1.0,LTCM / Russia default,-17.86,1.96,12.85,9.78,2.71,LTCM / Russia default
Poland,EasternEurope,emerging,1999,0.054,131.95,5.561,2.799,7.873,2.092,74.06,-5.215,46.03,0.0,,34.73,-5.99,3.54,-7.77,2.07,
Poland,EasternEurope,emerging,2000,0.764,132.96,3.835,3.013,6.917,1.626,76.73,1.149,55.42,0.0,,2.63,4.97,16.44,1.31,2.26,
Poland,EasternEurope,emerging,2001,-0.152,132.76,2.404,2.203,7.98,-0.182,77.71,-9.487,46.3,0.9,Dot-com bust / 9-11,8.85,7.32,6.04,9.85,1.84,Dot-com bust / 9-11
Poland,EasternEurope,emerging,2002,0.678,133.66,3.04,3.117,8.639,1.519,83.07,4.272,54.7,0.7,Corporate scandals,6.04,2.32,12.59,39.76,2.7,Corporate scandals
Poland,EasternEurope,emerging,2003,3.729,138.65,5.234,4.222,6.033,-0.083,84.33,2.886,53.17,0.0,,13.51,-0.98,2.89,19.99,3.72,
Poland,EasternEurope,emerging,2004,3.568,143.59,0.377,4.869,6.106,0.911,89.41,2.738,59.43,0.0,,7.35,8.2,6.77,-8.51,4.24,
Poland,EasternEurope,emerging,2005,2.186,146.73,5.996,6.072,7.012,2.85,90.04,-1.892,57.46,0.0,,9.92,2.86,8.79,6.88,5.02,
Poland,EasternEurope,emerging,2006,0.399,147.32,6.818,6.701,8.785,-3.166,96.95,-3.493,49.23,0.0,,1.44,0.32,2.07,13.03,5.67,
Poland,EasternEurope,emerging,2007,-0.167,147.07,4.179,6.496,7.527,1.481,99.57,-5.969,48.18,0.0,,12.25,-1.25,17.59,18.5,5.18,
Poland,EasternEurope,emerging,2008,-2.321,143.66,4.528,5.944,9.509,2.165,103.72,-5.247,42.1,3.0,Global Financial Crisis,-14.23,9.09,-14.66,-17.22,4.74,Global Financial Crisis
Poland,EasternEurope,emerging,2009,-5.294,136.05,2.181,4.121,10.543,-1.522,110.25,-10.833,36.44,2.5,GFC trough,-12.82,1.34,-23.03,11.62,3.44,GFC trough
Poland,EasternEurope,emerging,2010,-3.181,131.72,-0.264,2.269,9.39,-0.787,114.26,-1.879,49.89,0.0,,-9.21,7.39,-10.08,11.37,1.69,
Poland,EasternEurope,emerging,2011,-1.2,130.14,-0.478,1.357,8.662,2.429,115.95,5.33,47.21,0.6,Euro debt crisis,-3.45,10.63,2.93,-6.4,0.56,Euro debt crisis
Poland,EasternEurope,emerging,2012,1.89,132.6,3.1,1.7,6.924,1.013,117.61,8.822,52.94,0.0,,17.17,2.16,6.3,-8.56,1.45,
Poland,EasternEurope,emerging,2013,1.931,135.16,2.461,0.723,7.313,-1.64,121.48,-5.853,53.14,0.0,,20.1,2.99,25.56,17.27,0.58,
Poland,EasternEurope,emerging,2014,3.828,140.33,-1.436,1.743,5.873,0.282,124.11,5.411,56.29,0.0,,26.5,5.9,13.62,24.65,1.21,
Poland,EasternEurope,emerging,2015,4.828,147.11,0.509,2.917,5.847,3.929,127.59,-7.832,63.93,0.4,China slowdown,17.29,8.72,13.88,0.68,1.97,China slowdown
Poland,EasternEurope,emerging,2016,3.932,152.89,4.299,3.313,6.565,-1.377,130.93,-1.206,60.35,0.0,,-11.57,9.08,12.74,-0.67,2.92,
Poland,EasternEurope,emerging,2017,4.475,159.74,6.211,2.368,5.72,0.821,132.97,4.293,55.3,0.0,,6.92,-5.69,5.45,-12.02,1.38,
Poland,EasternEurope,emerging,2018,4.415,166.79,8.231,1.923,6.087,-0.668,132.58,0.563,59.99,0.0,,-0.22,-1.3,5.88,18.2,1.92,
Poland,EasternEurope,emerging,2019,5.558,176.06,7.215,3.925,5.655,-0.175,133.09,-3.991,60.45,0.0,,19.02,-7.6,12.55,3.69,3.7,
Poland,EasternEurope,emerging,2020,1.118,178.03,4.299,2.59,7.857,-1.094,136.73,1.773,45.86,2.8,COVID-19,20.6,9.88,-16.72,-0.54,2.2,COVID-19
Poland,EasternEurope,emerging,2021,4.434,185.92,6.499,4.537,5.118,1.14,141.35,-1.532,55.52,0.2,COVID recovery / stimulus,19.7,-12.86,-5.87,28.82,3.69,COVID recovery / stimulus
Poland,EasternEurope,emerging,2022,3.627,192.67,9.589,6.302,6.467,-1.964,147.01,4.307,53.74,1.0,Inflation / rate hike cycle,-11.62,-12.33,4.46,-2.17,5.43,Inflation / rate hike cycle
Poland,EasternEurope,emerging,2023,1.528,195.61,7.502,6.865,6.664,-0.72,148.8,2.136,51.88,0.4,Rates plateau,-9.27,-11.71,9.96,14.89,5.74,Rates plateau
Poland,EasternEurope,emerging,2024,0.171,195.94,7.604,7.064,8.173,-0.783,152.3,-4.785,48.63,0.0,,-5.97,5.06,1.86,26.05,5.83,
Turkey,EasternEurope,emerging,1985,4.523,104.52,15.296,17.916,5.527,-0.703,58.35,-3.942,53.35,0.0,,-4.36,-12.96,-22.45,12.3,15.05,
Turkey,EasternEurope,emerging,1986,8.47,113.38,16.079,17.365,4.187,-1.82,62.66,-1.378,58.09,0.0,,10.66,-20.0,-6.45,19.73,14.7,
Turkey,EasternEurope,emerging,1987,9.008,123.59,17.108,19.051,3.713,-0.889,66.84,5.414,58.81,0.8,Black Monday,6.9,-20.0,-20.95,23.47,16.37,Black Monday
Turkey,EasternEurope,emerging,1988,10.043,136.0,18.387,20.241,3.104,0.274,67.39,-1.467,61.82,0.0,,-0.49,-20.0,-15.88,8.32,17.66,
Turkey,EasternEurope,emerging,1989,8.158,147.1,18.385,20.958,4.308,1.326,71.51,-7.852,64.44,0.0,,3.69,-20.0,-26.14,27.24,17.63,
Turkey,EasternEurope,emerging,1990,6.113,156.09,17.826,20.997,4.699,3.088,79.01,1.374,55.27,0.6,Gulf War / S&L crisis,-15.79,-15.06,-20.23,-22.47,17.8,Gulf War / S&L crisis
Turkey,EasternEurope,emerging,1991,5.253,164.29,17.577,21.031,5.543,-0.882,84.98,0.248,56.65,0.5,Recession,-8.21,-19.69,-23.15,-12.35,17.03,Recession
Turkey,EasternEurope,emerging,1992,4.322,171.39,18.482,20.622,5.553,-1.058,88.79,4.034,51.89,0.0,,-21.28,-17.22,-40.0,2.63,16.95,
Turkey,EasternEurope,emerging,1993,3.528,177.43,20.296,20.891,6.142,-2.024,96.97,2.645,56.14,0.0,,-14.74,-10.39,-27.23,14.38,18.01,
Turkey,EasternEurope,emerging,1994,4.416,185.27,19.384,21.018,5.385,2.58,105.29,-4.782,55.03,0.0,,-9.58,-20.0,-17.0,22.83,17.95,
Turkey,EasternEurope,emerging,1995,4.077,192.82,16.251,20.957,5.754,-1.905,109.72,-8.194,53.42,0.0,,-12.31,-17.49,-17.46,9.06,18.18,
Turkey,EasternEurope,emerging,1996,4.08,200.69,14.25,20.834,5.927,1.154,116.99,-3.711,54.88,0.0,,-22.97,-6.2,-20.77,-1.42,17.86,
Turkey,EasternEurope,emerging,1997,2.03,204.76,15.703,19.632,7.444,-0.677,127.52,-5.824,47.82,1.2,Asian Financial Crisis,-26.54,-12.58,-32.11,10.75,16.97,Asian Financial Crisis
Turkey,EasternEurope,emerging,1998,2.625,210.14,17.735,21.195,6.708,3.675,136.36,4.673,48.09,1.0,LTCM / Russia default,-12.57,-20.0,-38.5,18.06,18.12,LTCM / Russia default
Turkey,EasternEurope,emerging,1999,3.598,217.7,12.505,19.189,6.434,-2.625,145.99,5.281,52.49,0.0,,-17.31,-2.93,-15.47,2.73,16.09,
Turkey,EasternEurope,emerging,2000,2.786,223.76,12.056,17.447,6.557,0.204,154.18,9.255,50.94,0.0,,-11.41,-11.36,-9.67,26.46,14.84,
Turkey,EasternEurope,emerging,2001,3.809,232.28,10.45,16.513,6.687,2.263,161.92,4.14,53.7,0.9,Dot-com bust / 9-11,-0.1,-3.93,-18.1,16.73,14.21,Dot-com bust / 9-11
Turkey,EasternEurope,emerging,2002,2.819,238.83,12.536,17.545,6.826,1.133,173.01,-6.566,53.11,0.7,Corporate scandals,-5.63,-13.77,-27.03,7.27,14.7,Corporate scandals
Turkey,EasternEurope,emerging,2003,2.144,243.95,11.849,18.457,6.801,-1.48,186.26,-3.793,51.04,0.0,,-29.47,-5.55,-19.93,-8.65,15.62,
Turkey,EasternEurope,emerging,2004,4.357,254.58,12.565,16.581,6.094,-0.793,199.29,-2.3,57.99,0.0,,-5.45,-10.65,-24.28,-7.98,14.25,
Turkey,EasternEurope,emerging,2005,6.648,271.51,11.35,15.979,4.87,-1.715,209.39,-0.03,56.65,0.0,,-15.06,-13.1,-13.59,10.42,13.66,
Turkey,EasternEurope,emerging,2006,6.295,288.6,12.222,15.923,4.553,-1.11,219.27,0.609,55.68,0.0,,21.71,-20.0,-4.39,-25.06,13.95,
Turkey,EasternEurope,emerging,2007,6.36,306.95,9.148,14.473,4.68,-1.712,232.14,1.85,57.6,0.0,,-19.6,3.12,-11.52,30.46,12.63,
Turkey,EasternEurope,emerging,2008,1.84,312.6,11.127,12.959,6.995,-1.874,242.36,-22.323,50.44,3.0,Global Financial Crisis,-21.56,-7.82,-26.36,21.32,10.89,Global Financial Crisis
Turkey,EasternEurope,emerging,2009,0.827,315.18,13.98,14.32,7.923,-0.906,250.0,2.307,53.4,2.5,GFC trough,-28.64,-6.25,-29.83,6.0,12.2,GFC trough
Turkey,EasternEurope,emerging,2010,1.432,319.7,18.13,15.221,7.952,3.393,250.0,-3.364,48.49,0.0,,-16.51,-18.36,-5.01,11.35,12.83,
Turkey,EasternEurope,emerging,2011,0.448,321.13,19.286,16.141,7.802,1.112,250.0,5.148,48.25,0.6,Euro debt crisis,-17.15,-13.87,-30.38,20.86,13.8,Euro debt crisis
Turkey,EasternEurope,emerging,2012,2.225,328.27,19.67,18.396,6.835,-4.247,250.0,-0.397,49.37,0.0,,-33.01,-9.41,-10.77,3.36,15.3,
Turkey,EasternEurope,emerging,2013,3.096,338.44,18.014,17.836,6.788,-1.127,250.0,-3.217,57.15,0.0,,-5.56,-20.0,-9.11,7.72,15.65,
Turkey,EasternEurope,emerging,2014,3.523,350.36,17.569,18.013,6.47,2.699,250.0,2.664,55.73,0.0,,-17.43,-17.46,-9.6,9.78,15.39,
Turkey,EasternEurope,emerging,2015,1.996,357.35,15.023,17.664,6.639,-2.129,250.0,-6.74,50.65,0.4,China slowdown,0.53,-15.16,-32.43,-9.09,15.19,China slowdown
Turkey,EasternEurope,emerging,2016,2.663,366.87,13.433,17.287,6.451,2.181,250.0,3.952,53.57,0.0,,-4.0,-5.94,-21.77,-9.11,13.99,
Turkey,EasternEurope,emerging,2017,1.565,372.61,13.565,15.863,7.163,-1.49,250.0,-6.281,51.78,0.0,,25.09,-7.9,-17.28,16.34,13.05,
Turkey,EasternEurope,emerging,2018,3.111,384.2,15.667,15.618,6.454,0.368,250.0,-7.607,50.72,0.0,,-14.67,-5.57,-10.3,2.13,12.91,
Turkey,EasternEurope,emerging,2019,6.948,410.9,14.987,14.643,4.235,-5.538,250.0,4.053,54.99,0.0,,-0.13,-18.12,8.53,11.34,12.09,
Turkey,EasternEurope,emerging,2020,1.896,418.69,16.557,13.902,6.391,-0.456,250.0,-12.685,47.15,2.8,COVID-19,-17.6,-11.38,-31.2,18.37,12.18,COVID-19
Turkey,EasternEurope,emerging,2021,5.293,440.85,18.744,15.579,5.457,-2.893,250.0,-2.778,54.98,0.2,COVID recovery / stimulus,1.38,-20.0,-16.95,-9.34,13.2,COVID recovery / stimulus
Turkey,EasternEurope,emerging,2022,5.278,464.12,19.356,18.061,6.083,1.506,250.0,-12.238,57.1,1.0,Inflation / rate hike cycle,-3.45,-20.0,-4.19,27.33,14.81,Inflation / rate hike cycle
Turkey,EasternEurope,emerging,2023,4.942,487.05,16.155,19.284,5.098,-0.848,250.0,-5.914,54.36,0.4,Rates plateau,-28.81,-20.0,-8.57,27.43,16.88,Rates plateau
Turkey,EasternEurope,emerging,2024,6.264,517.56,16.346,20.524,5.435,0.015,250.0,-5.933,59.25,0.0,,-4.23,-18.67,-30.63,19.92,17.39,
South_Africa,Africa,emerging,1985,0.64,100.64,5.847,7.984,8.415,-1.15,51.72,-0.066,52.33,0.0,,-2.62,7.56,-5.02,28.04,6.31,
South_Africa,Africa,emerging,1986,0.92,101.57,8.076,7.583,7.6,0.89,53.82,3.726,52.29,0.0,,33.75,-5.29,2.87,22.25,6.3,
South_Africa,Africa,emerging,1987,1.861,103.46,8.261,8.295,6.753,-1.262,59.13,2.649,49.05,0.8,Black Monday,9.31,0.43,-10.5,-1.34,7.06,Black Monday
South_Africa,Africa,emerging,1988,2.238,105.77,3.161,7.021,7.361,-0.25,61.94,-14.08,53.3,0.0,,4.28,8.38,5.94,6.06,6.15,
South_Africa,Africa,emerging,1989,2.709,108.64,4.759,7.562,6.54,-0.331,61.87,-0.5,51.63,0.0,,-18.58,-3.95,2.24,24.76,6.49,
South_Africa,Africa,emerging,1990,-0.52,108.07,3.217,7.869,8.125,0.44,64.52,-7.968,50.57,0.6,Gulf War / S&L crisis,12.51,8.26,-10.92,4.08,6.81,Gulf War / S&L crisis
South_Africa,Africa,emerging,1991,-3.572,104.21,2.932,6.587,9.901,-1.453,65.24,-2.935,39.61,0.5,Recession,-16.01,14.3,-17.65,10.1,5.82,Recession
South_Africa,Africa,emerging,1992,-2.982,101.1,5.586,5.211,9.641,0.317,71.07,-0.391,46.41,0.0,,-8.64,-0.01,-4.5,19.26,4.28,
South_Africa,Africa,emerging,1993,-1.818,99.27,6.637,4.134,7.59,0.755,75.36,2.336,44.79,0.0,,-13.23,6.24,3.2,23.0,3.74,
South_Africa,Africa,emerging,1994,1.049,100.31,5.69,4.76,7.773,3.437,77.49,-3.023,47.6,0.0,,32.07,4.91,-2.74,15.15,3.88,
South_Africa,Africa,emerging,1995,3.275,103.59,6.695,5.71,7.921,0.65,77.23,-1.038,53.63,0.0,,4.78,-10.72,2.2,17.31,4.83,
South_Africa,Africa,emerging,1996,2.606,106.29,5.851,5.446,6.0,3.185,80.31,-0.933,57.48,0.0,,-4.12,-9.72,20.91,13.43,4.38,
South_Africa,Africa,emerging,1997,2.505,108.95,6.756,6.435,6.815,1.34,84.73,0.737,51.95,1.2,Asian Financial Crisis,7.91,8.55,3.85,-33.43,6.27,Asian Financial Crisis
South_Africa,Africa,emerging,1998,3.86,113.16,5.581,6.878,6.277,-1.219,85.81,-1.494,54.24,1.0,LTCM / Russia default,-16.23,-3.22,-8.53,-2.88,5.93,LTCM / Russia default
South_Africa,Africa,emerging,1999,1.77,115.16,4.462,6.746,7.748,1.109,83.81,3.818,51.87,0.0,,-19.99,-0.22,9.34,-4.99,5.32,
South_Africa,Africa,emerging,2000,2.621,118.18,4.841,6.416,6.638,-0.045,89.33,0.399,58.5,0.0,,6.01,-2.6,-2.66,-9.78,5.61,
South_Africa,Africa,emerging,2001,2.644,121.31,6.395,5.211,7.236,-0.916,93.45,-4.831,49.93,0.9,Dot-com bust / 9-11,12.83,-7.58,-5.12,10.43,4.14,Dot-com bust / 9-11
South_Africa,Africa,emerging,2002,4.465,126.72,4.446,6.232,5.827,-0.84,95.84,-5.889,57.49,0.7,Corporate scandals,11.88,5.85,3.0,-10.26,5.41,Corporate scandals
South_Africa,Africa,emerging,2003,2.799,130.27,4.066,6.712,6.728,-2.964,100.63,0.695,53.97,0.0,,5.42,-0.87,5.58,18.07,5.72,
South_Africa,Africa,emerging,2004,3.745,135.15,4.218,5.553,7.051,-0.035,103.02,-1.341,61.03,0.0,,11.14,9.26,15.12,20.51,4.76,
South_Africa,Africa,emerging,2005,2.929,139.11,1.585,4.303,7.199,1.664,104.97,8.341,58.1,0.0,,-0.46,8.39,7.94,-2.16,3.58,
South_Africa,Africa,emerging,2006,2.627,142.76,2.236,4.171,6.271,0.009,108.11,-7.156,54.69,0.0,,-0.64,7.5,12.06,9.47,3.53,
South_Africa,Africa,emerging,2007,2.357,146.13,5.145,2.954,6.631,-0.964,112.28,0.189,60.1,0.0,,4.1,-11.71,-2.68,-3.0,2.24,
South_Africa,Africa,emerging,2008,-0.288,145.71,5.435,3.454,7.967,1.719,113.17,-4.945,47.1,3.0,Global Financial Crisis,-4.02,6.57,-4.87,27.28,2.7,Global Financial Crisis
South_Africa,Africa,emerging,2009,-4.908,138.55,7.837,3.769,9.512,-6.003,115.11,-7.775,37.08,2.5,GFC trough,-19.44,2.77,-1.41,8.08,3.24,GFC trough
South_Africa,Africa,emerging,2010,-3.591,133.58,5.354,3.359,9.812,0.462,117.77,4.851,40.95,0.0,,-23.65,-1.05,7.66,-24.31,3.26,
South_Africa,Africa,emerging,2011,-3.387,129.06,4.946,4.124,9.627,-1.389,124.15,11.18,42.66,0.6,Euro debt crisis,-0.78,0.4,-10.48,34.8,3.93,Euro debt crisis
South_Africa,Africa,emerging,2012,-0.309,128.66,7.329,4.197,8.168,-2.565,127.4,-3.38,48.17,0.0,,1.94,-0.87,-3.03,10.61,3.37,
South_Africa,Africa,emerging,2013,-0.382,128.17,6.589,4.997,8.131,-3.729,129.93,-7.624,49.97,0.0,,1.11,8.45,-0.33,-7.52,3.84,
South_Africa,Africa,emerging,2014,1.068,129.53,7.084,4.841,7.59,-0.94,131.22,3.534,54.59,0.0,,7.57,-6.16,4.89,-15.49,4.32,
South_Africa,Africa,emerging,2015,2.449,132.71,5.471,6.023,6.529,1.307,133.88,-0.811,46.84,0.4,China slowdown,-6.83,-1.05,-1.08,33.9,5.17,China slowdown
South_Africa,Africa,emerging,2016,2.225,135.66,5.859,5.827,7.766,-2.325,136.42,-4.332,52.76,0.0,,30.75,0.99,14.09,5.33,5.06,
South_Africa,Africa,emerging,2017,3.656,140.62,8.943,6.229,5.81,-2.314,142.49,4.872,56.99,0.0,,25.13,-2.13,8.27,5.43,5.25,
South_Africa,Africa,emerging,2018,1.817,143.17,5.841,6.431,7.366,-4.132,146.05,8.289,52.98,0.0,,19.14,5.27,-3.88,-2.8,5.2,
South_Africa,Africa,emerging,2019,3.9,148.76,7.271,6.078,5.904,-0.257,147.63,-5.081,62.32,0.0,,21.46,-9.49,11.23,17.76,5.0,
South_Africa,Africa,emerging,2020,-1.498,146.53,8.994,6.278,8.736,1.124,151.95,-1.95,42.72,2.8,COVID-19,4.69,-8.23,2.47,12.52,4.71,COVID-19
South_Africa,Africa,emerging,2021,-0.535,145.75,9.441,7.654,8.579,-2.597,155.28,-4.326,49.09,0.2,COVID recovery / stimulus,15.96,1.08,-9.04,-4.98,6.04,COVID recovery / stimulus
South_Africa,Africa,emerging,2022,-3.29,140.95,11.627,8.674,9.503,1.051,162.85,-4.246,35.61,1.0,Inflation / rate hike cycle,13.82,-8.34,-23.89,13.54,6.88,Inflation / rate hike cycle
